Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province,Population,DistrictArea,CommuneCount,Distribute,GDP_USD
6.7,39.0,4.0,3.0,4.0,4.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
10.7,43.0,4.0,3.0,4.0,,,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
15.0,50.0,1.0,1.0,1.0,3.0,5.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
8.1,80.0,2.0,2.0,2.0,6.0,6.0,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
23.5,55.0,5.0,8.0,7.0,,8.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
8.5,70.0,4.0,4.0,3.0,8.0,8.0,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
16.6,75.0,6.0,5.0,5.0,4.0,,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
11.5,1.066,5.0,2.0,2.0,4.0,18.5,yes,yes,thủ dầu một,bình dương,321607.0,118.9,14.0,2.705,19.28
23.0,132.0,6.0,6.0,4.0,7.0,7.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
8.5,54.6,3.0,3.0,3.0,4.0,,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
14.9,91.0,12.0,12.0,4.0,16.0,7.6,yes,yes,quận 5,hồ chí minh,159073.0,4.3,10.0,36.994,63.65
7.0,93.0,2.0,2.0,2.0,5.0,5.0,yes,no,vũng tàu,bà rịa vũng tàu,357124.0,150.4,17.0,2.374,16.79
14.5,42.0,4.0,4.0,,4.0,4.0,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,18.523,63.65
16.0,71.5,7.0,7.0,5.0,10.0,,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
4.95,54.0,3.0,4.0,4.0,3.5,4.2,yes,no,hải châu,đà nẵng,201522.0,23.3,9.0,8.649,5.42
10.0,50.0,2.0,1.0,1.0,4.0,4.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
6.9,42.0,4.0,4.0,4.0,,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
8.6,53.0,,,6.0,,6.0,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
5.25,33.0,3.0,4.0,6.0,2.5,4.1,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
9.5,45.0,,,5.0,5.0,3.5,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
28.0,65.0,4.0,4.0,4.0,8.0,5.0,no,no,hoàn kiếm,hà nội,135618.0,5.3,18.0,25.588,51.39
6.2,47.2,3.0,4.0,5.0,,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
6.5,45.0,3.0,4.0,5.0,5.5,4.51,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
19.75,61.2,6.0,5.0,6.0,,5.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
32.0,65.0,7.0,8.0,9.0,10.0,5.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
5.95,50.0,4.0,3.0,2.0,5.0,5.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
18.5,62.0,6.0,6.0,5.0,,5.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
2.13,40.7,4.0,3.0,3.0,,,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
5.9,48.0,4.0,3.0,4.0,5.0,4.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
21.8,46.0,4.0,5.0,6.0,8.0,4.0,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
19.8,60.0,10.0,7.0,7.0,,5.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
12.9,54.0,6.0,4.0,5.0,8.0,4.3,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
15.3,95.0,,,3.0,3.0,5.7,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
1.29,100.0,2.0,1.0,,8.0,5.0,yes,no,pleiku,gia lai,254802.0,260.8,21.0,977,4.54
21.3,63.0,6.0,5.0,5.0,,5.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
5.15,34.0,3.0,4.0,5.0,3.0,3.6,yes,no,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
21.0,80.0,20.0,20.0,6.0,,8.6,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
1.45,25.0,2.0,2.0,2.0,4.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
5.7,62.0,4.0,5.0,3.0,4.0,6.0,yes,no,vũng tàu,bà rịa vũng tàu,357124.0,150.4,17.0,2.374,16.79
4.5,50.0,3.0,3.0,3.0,9.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
4.55,66.0,2.0,2.0,1.0,6.0,66.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
3.5,68.8,2.0,2.0,3.0,4.0,4.4,yes,yes,mê linh,hà nội,240555.0,142.5,17.0,1.688,51.39
7.5,33.0,2.0,2.0,2.0,7.0,4.0,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,18.523,63.65
5.4,24.0,2.0,3.0,,2.0,3.4,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
5.6,100.0,4.0,2.0,2.0,,5.0,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,2.060,63.65
1.52,42.0,2.0,2.0,2.0,5.0,,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,2.792,63.65
9.3,60.0,7.0,7.0,6.0,6.0,4.8,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
6.88,88.0,4.0,3.0,3.0,6.0,10.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
3.15,137.0,3.0,2.0,2.0,12.0,8.5,yes,yes,củ chi,hồ chí minh,462047.0,434.5,21.0,1.063,63.65
5.8,51.0,4.0,4.0,3.0,12.0,4.0,yes,no,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
7.5,75.0,4.0,3.0,3.0,9.0,3.3,yes,no,gia lâm,hà nội,286102.0,116.7,17.0,2.452,51.39
7.0,62.0,1.0,1.0,1.0,5.0,50.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
16.0,61.3,10.0,11.0,4.0,,,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
8.2,65.0,10.0,11.0,7.0,10.0,4.5,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
2.45,19.7,2.0,1.0,2.0,,3.3,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
6.1,70.0,2.0,2.0,1.0,,,no,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
11.7,190.0,9.0,9.0,2.0,5.0,5.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
5.7,58.0,4.0,4.0,4.0,,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
15.45,58.0,5.0,6.0,8.0,7.0,4.7,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
6.05,62.4,3.0,3.0,3.0,3.0,4.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
13.0,60.0,4.0,3.0,4.0,7.0,,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
18.0,70.0,,,5.0,5.0,6.5,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
9.2,65.0,4.0,4.0,5.0,2.5,5.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
4.8,58.0,4.0,4.0,4.0,9.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
6.6,113.4,3.0,2.0,2.0,,,yes,yes,hóc môn,hồ chí minh,542243.0,109.2,12.0,4.966,63.65
12.5,112.5,5.0,6.0,3.0,8.0,4.5,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
5.1,35.0,3.0,3.0,5.0,,,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
1.2,130.0,6.0,6.0,3.0,20.0,,yes,yes,đồng xoài,bình phước,150052.0,167.3,8.0,897,3.76
4.0,52.0,2.0,2.0,,8.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
11.1,46.0,2.0,1.0,1.0,7.0,4.6,yes,no,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
5.8,38.0,,,1.0,3.0,4.0,yes,no,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
45.0,120.0,8.0,10.0,10.0,6.0,6.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
30.9,95.0,4.0,4.0,4.0,8.0,9.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
29.0,90.0,5.0,5.0,5.0,10.0,7.2,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
17.9,110.0,5.0,5.0,5.0,6.0,9.0,no,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
42.0,109.0,8.0,10.0,10.0,6.0,6.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
10.2,65.0,,,3.0,5.0,5.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
13.5,50.0,4.0,4.0,4.0,5.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
4.0,162.5,2.0,2.0,1.0,5.0,7.0,yes,yes,nha trang,khánh hòa,422601.0,254.3,22.0,1.660,4.2
22.0,360.0,6.0,6.0,,5.0,10.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
26.0,91.0,,,5.0,8.0,5.6,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
49.0,160.0,,,4.0,,11.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
8.9,40.0,3.0,5.0,6.0,5.0,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
1.8,30.0,2.0,2.0,1.0,4.0,3.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
7.9,68.0,4.0,2.0,4.0,,,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
5.4,155.0,3.0,2.0,2.0,,7.0,no,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
11.45,66.0,9.0,9.0,6.0,50.0,3.0,yes,yes,quận 4,hồ chí minh,175329.0,4.2,10.0,41.745,63.65
10.5,35.0,5.0,3.0,4.0,,,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
5.0,195.0,4.0,3.0,1.0,6.0,6.0,yes,yes,hóc môn,hồ chí minh,542243.0,109.2,12.0,4.966,63.65
15.0,88.0,4.0,7.0,4.0,,5.6,yes,yes,sơn trà,đà nẵng,157415.0,63.4,6.0,2.483,5.42
15.9,48.0,3.0,5.0,6.0,3.0,4.2,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
11.5,52.0,7.0,5.0,6.0,,,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
9.55,100.6,5.0,7.0,5.0,8.0,5.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
15.7,42.0,6.0,4.0,5.0,4.0,4.2,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
4.2,53.0,2.0,2.0,2.0,6.0,6.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
14.5,55.0,6.0,6.0,8.0,7.5,4.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
27.5,160.0,46.0,46.0,4.0,100.0,9.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
5.95,46.0,3.0,3.0,3.0,6.0,3.4,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
2.89,56.0,4.0,5.0,3.0,6.0,4.0,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
9.35,46.0,,3.0,4.0,2.0,5.6,yes,no,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
8.45,94.5,2.0,2.0,3.0,8.0,5.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
4.2,50.0,3.0,,2.0,,8.4,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
27.0,180.0,5.0,6.0,3.0,,10.0,no,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
6.5,30.0,3.0,4.0,5.0,3.5,6.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
4.1,33.0,2.0,2.0,2.0,3.0,3.0,yes,no,quận 8,hồ chí minh,424667.0,19.2,10.0,22.118,63.65
27.0,101.0,3.0,,3.0,4.0,8.5,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
3.3,45.0,2.0,1.0,1.0,4.0,4.4,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
13.9,300.0,1.0,1.0,1.0,10.0,15.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
1.65,64.0,1.0,1.0,,3.0,4.0,yes,no,củ chi,hồ chí minh,462047.0,434.5,21.0,1.063,63.65
4.9,30.0,3.0,4.0,5.0,,4.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
4.99,51.5,4.0,3.0,3.0,,4.5,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
4.49,110.0,3.0,3.0,2.0,6.0,5.0,yes,yes,liên chiểu,đà nẵng,166832.0,80.9,5.0,2.060,5.42
18.0,212.0,2.0,2.0,1.0,5.0,14.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
5.98,42.6,4.0,4.0,4.0,35.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
5.5,64.0,2.0,2.0,2.0,6.0,6.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
4.2,69.0,2.0,1.0,1.0,,4.3,yes,no,hải châu,đà nẵng,201522.0,23.3,9.0,8.649,5.42
7.15,34.0,3.0,5.0,6.0,4.5,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
4.75,48.0,4.0,4.0,4.0,,,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
4.3,52.0,2.0,2.0,2.0,,,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
5.25,55.0,3.0,3.0,2.0,3.0,5.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
8.0,50.0,4.0,3.0,4.0,8.0,5.0,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
2.59,45.0,3.0,3.0,3.0,2.0,4.25,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,18.467,15.97
13.0,165.5,4.0,4.0,2.0,6.0,7.0,yes,yes,nha trang,khánh hòa,422601.0,254.3,22.0,1.660,4.2
17.0,63.0,6.0,6.0,6.0,,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
9.8,80.0,4.0,5.0,4.0,5.5,5.0,yes,yes,sơn trà,đà nẵng,157415.0,63.4,6.0,2.483,5.42
0.0055,65.0,4.0,5.0,9.0,,,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
5.89,42.0,2.0,2.0,2.0,4.0,,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
5.6,61.0,4.0,3.0,3.0,,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
17.9,50.0,5.0,4.0,7.0,7.0,3.9,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
2.5,41.0,2.0,2.0,2.0,4.0,5.9,no,no,nha trang,khánh hòa,422601.0,254.3,22.0,1.660,4.2
19.5,70.0,4.0,3.0,5.0,4.0,4.5,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
1.05,183.0,3.0,2.0,1.0,5.0,6.0,yes,yes,ninh hòa,khánh hòa,230049.0,1108.0,26.0,208,4.2
24.0,130.0,8.0,,4.0,,5.7,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
3.99,56.0,4.0,4.0,4.0,2.5,4.5,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,18.467,15.97
9.1,85.0,3.0,2.0,2.0,8.0,5.0,yes,yes,quận 6,hồ chí minh,233561.0,7.2,10.0,32.439,63.65
20.5,65.0,8.0,5.0,6.0,3.5,6.5,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
3.9,82.0,4.0,4.0,2.0,6.0,5.2,yes,no,bình chánh,hồ chí minh,705508.0,252.7,16.0,2.792,63.65
23.5,79.0,5.0,5.0,5.0,5.0,6.5,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
1.65,97.0,2.0,2.0,1.0,3.5,5.0,yes,yes,nha trang,khánh hòa,422601.0,254.3,22.0,1.660,4.2
12.0,55.0,6.0,4.0,5.0,,5.1,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
5.6,23.0,3.0,4.0,5.0,,,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
18.9,46.0,4.0,,5.0,4.0,,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
3.53,77.5,4.0,5.0,3.0,,5.0,yes,yes,quận 3,hồ chí minh,190375.0,4.9,10.0,38.852,63.65
6.0,1.3,2.0,2.0,1.0,6.0,,yes,yes,nhơn trạch,đồng nai,260592.0,410.8,12.0,634,18.35
20.0,75.0,7.0,8.0,8.0,,7.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
9.75,39.0,8.0,6.0,6.0,,,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
11.95,47.0,3.0,5.0,6.0,10.0,3.5,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
8.58,56.0,4.0,4.0,3.0,,,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
6.6,63.0,5.0,6.0,4.0,8.0,8.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
15.6,41.0,4.0,4.0,4.0,,4.2,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
5.75,46.8,3.0,4.0,5.0,2.5,6.0,yes,yes,quận 4,hồ chí minh,175329.0,4.2,10.0,41.745,63.65
15.6,41.0,4.0,4.0,4.0,5.0,4.2,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
4.25,20.0,3.0,4.0,5.0,,,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
3.99,57.7,3.0,4.0,3.0,9.0,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
15.5,75.0,6.0,5.0,5.0,5.0,6.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
8.9,45.0,4.0,4.0,5.0,4.0,5.5,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
17.0,70.0,6.0,4.0,5.0,,5.2,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
3.9,80.0,4.0,5.0,3.0,12.0,5.0,yes,yes,hóc môn,hồ chí minh,542243.0,109.2,12.0,4.966,63.65
5.7,64.0,,,2.0,6.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
9.55,51.0,3.0,5.0,6.0,3.3,5.1,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
6.7,36.5,2.0,2.0,2.0,5.0,4.0,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,18.523,63.65
10.0,48.0,4.0,4.0,4.0,5.0,3.2,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
9.5,40.0,3.0,4.0,6.0,3.2,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
19.0,118.0,5.0,5.0,6.0,6.0,10.0,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
1.68,38.8,2.0,2.0,,3.5,10.0,yes,no,bình thủy,cần thơ,142164.0,71.1,8.0,1.999,4.65
9.5,40.0,3.0,4.0,6.0,4.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
4.5,64.0,4.0,3.0,3.0,36.0,12.0,yes,yes,thủ dầu một,bình dương,321607.0,118.9,14.0,2.705,19.28
4.6,60.0,4.0,4.0,3.0,7.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
12.7,59.0,4.0,5.0,4.0,4.0,4.6,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
7.65,80.0,4.0,5.0,4.0,,5.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
6.1,30.0,3.0,4.0,5.0,,,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
4.65,25.0,3.0,4.0,5.0,,,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
8.4,140.0,4.0,4.0,1.0,6.0,5.1,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
10.5,35.0,4.0,3.0,4.0,4.0,3.2,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
7.95,40.0,4.0,4.0,4.0,,3.5,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
13.99,95.0,3.0,3.0,3.0,,6.0,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
18.0,51.0,,,6.0,20.0,4.0,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
4.65,61.2,4.0,4.0,3.0,,,yes,no,dĩ an,bình dương,403760.0,60.1,7.0,6.718,19.28
7.9,33.0,3.0,4.0,5.0,4.0,,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
4.35,120.0,3.0,2.0,2.0,5.0,4.7,yes,no,thuận an,bình dương,508433.0,83.7,10.0,6.074,19.28
8.5,40.0,4.0,4.0,7.0,3.0,3.7,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
6.8,33.0,3.0,4.0,5.0,5.0,4.5,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
15.2,58.0,6.0,5.0,8.0,7.0,5.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
6.3,32.0,3.0,4.0,5.0,3.0,,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
24.5,133.0,3.0,3.0,3.0,,6.0,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
5.5,40.0,3.0,3.0,4.0,35.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
24.5,88.0,4.0,4.0,4.0,3.5,6.8,yes,no,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
5.3,35.0,3.0,4.0,4.0,3.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
6.25,65.0,6.0,7.0,4.0,6.0,,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
4.5,40.0,3.0,3.0,3.0,3.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
5.65,41.0,3.0,4.0,5.0,3.5,,no,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
3.6,30.0,3.0,3.0,4.0,2.5,,no,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
12.0,81.0,,,3.0,10.0,4.5,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
7.5,38.0,3.0,3.0,5.0,3.0,4.0,yes,no,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
8.0,50.0,,,2.0,4.5,6.5,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
5.45,38.0,4.0,5.0,5.0,35.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
8.9,45.0,3.0,5.0,6.0,4.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
5.5,35.0,3.0,3.0,5.0,3.0,3.8,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
5.65,38.0,3.0,4.0,4.0,,4.0,yes,no,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
46.6,170.0,6.0,5.0,6.0,6.0,5.5,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
2.4,264.0,1.0,1.0,,7.0,6.0,yes,yes,cần đước,long an,187359.0,220.5,17.0,850,6.74
3.5,27.0,3.0,3.0,3.0,3.0,,yes,no,quận 8,hồ chí minh,424667.0,19.2,10.0,22.118,63.65
6.9,38.0,8.0,9.0,5.0,3.0,3.6,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
1.65,44.0,2.0,2.0,2.0,4.0,,no,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,2.792,63.65
4.5,46.0,3.0,2.0,2.0,6.0,6.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
13.8,40.0,7.0,,6.0,7.0,4.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
5.8,82.0,5.0,6.0,4.0,6.0,4.0,yes,yes,quận 3,hồ chí minh,190375.0,4.9,10.0,38.852,63.65
25.08,570.0,29.0,29.0,3.0,16.0,8.0,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,2.060,63.65
7.7,31.0,3.0,4.0,5.0,,,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
3.95,30.0,3.0,3.0,4.0,3.0,5.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
7.8,52.0,5.0,5.0,4.0,3.0,3.8,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,22.118,63.65
23.3,69.0,12.0,12.0,7.0,4.0,7.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
9.3,44.0,4.0,5.0,6.0,5.0,4.8,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
